contigName	contigLen	totalAvgDepth	final.contigs.fa.gz.SUBERR793599_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793599_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793600_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793600_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793601_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793601_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793603_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793603_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793604_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793604_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793605_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793605_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793606_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793606_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793607_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793607_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793608_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793608_1.fq.gz.bam-var
k127_8258	753	1.27032	0	0	0.499171	0.250415	0	0	0.271973	0.198331	0.499171	0.250415	0	0	0	0	0	0	0	0
k127_1334	373	4.14798	0	0	0	0	0	0	0	0	0	0	1.73094	0.197551	0.766816	0.179614	1.65022	0.228457	0	0
k127_6491	356	1.89806	0	0	0	0	1.89806	0.0919954	0	0	0	0	0	0	0	0	0	0	0	0
k127_4748	726	1.96007	0	0	0.28125	0.2025	0	0	0	0	0.817708	0.375406	0	0	0	0	0.282986	0.203258	0.578125	0.713886
k127_9986	759	2.10837	0	0	0	0	0	0	0.45977	0.248791	0.761905	0.181702	0	0	0.886699	0.804577	0	0	0	0
k127_3039	430	2.15357	0	0	0	0	0	0	0	0	0	0	0	0	1.41429	0.243522	0.739286	0.193433	0	0
k127_6492	317	1.46108	0	0	1.46108	0.792151	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_8259	498	1.83333	0	0	1.83333	0.20269	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_1335	456	1.55882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55882	0.503086
k127_4749	547	2.39547	0	0	0.125945	0.11036	0	0	0	0	0	0	0	0	2.07557	1.02963	0	0	0.193955	0.156731
k127_8260	318	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9987	502	0.948864	0	0	0.545455	0.24864	0	0	0	0	0	0	0	0	0	0	0	0	0.403409	0.241357
k127_6493	448	0.741611	0	0	0	0	0.741611	0.19227	0	0	0	0	0	0	0	0	0	0	0	0
k127_3040	580	1.26977	0.516279	0.250316	0	0	0.525581	0.249928	0	0	0	0	0	0	0.227907	0.176375	0	0	0	0
k127_9988	301	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
k127_6494	306	0.487179	0	0	0	0	0	0	0	0	0	0	0.487179	0.251448	0	0	0	0	0	0
k127_4750	482	1.10843	0	0	0	0	0	0	0.680723	0.217995	0	0	0	0	0	0	0.427711	0.245514	0	0
k127_1336	713	0.87389	0	0	0	0	0	0	0	0	0.147425	0.125914	0	0	0	0	0	0	0.726465	0.515792
k127_4751	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9990	274	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_8261	638	2.27459	0	0	0	0	0	0	0	0	1.31148	0.214899	0	0	0	0	0.963115	0.729642	0	0
k127_9991	301	1.03311	0	0	0	0	0	0	0	0	1.03311	0.0322294	0	0	0	0	0	0	0	0
k127_1337	434	2.45775	0	0	0	0	0	0	0.735915	0.195031	1.72183	0.34991	0	0	0	0	0	0	0	0
k127_4753	309	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k127_6495	746	2.38423	0	0	1.73658	0.362424	0	0	0	0	0	0	0	0	0	0	0.647651	0.847078	0	0
k127_9992	320	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_8262	550	2.375	0	0	0	0	0	0	0.415	0.243383	0	0	0	0	1.96	0.334237	0	0	0	0
k127_1338	301	1.59603	0	0	0	0	0	0	1.59603	0.242384	0	0	0	0	0	0	0	0	0	0
k127_8263	333	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
k127_1339	303	3.79085	1	0	0	0	0	0	0	0	0.79085	0.166494	2	0	0	0	0	0	0	0
k127_6496	484	2.33832	0.676647	0.219454	0.556886	0.247505	0	0	0	0	0	0	0	0	1.10479	0.0940908	0	0	0	0
k127_4754	574	1.52594	0	0	0.858491	0.774251	0	0	0	0	0	0	0	0	0.134434	0.116637	0	0	0.533019	0.249499
k127_3042	1210	2.84906	0.361321	0.230987	0.717925	0.686182	0	0	0	0	0	0	0	0	0.477358	0.26861	0.363208	0.452477	0.929245	1.2745
k127_1340	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4755	339	2.71958	0	0	0	0	0	0	0.724868	0.200495	0	0	0	0	1.99471	0.00529103	0	0	0	0
k127_6497	454	1.16776	0	0	0	0	0	0	1.16776	0.14008	0	0	0	0	0	0	0	0	0	0
k127_3043	381	2.25541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65801	0.226012	0.597403	0.241559
k127_9994	648	1.38956	0	0	0	0	0	0	0	0	0.453815	0.248365	0.935743	0.233287	0	0	0	0	0	0
k127_6498	307	1.99363	0	0	0	0	0	0	0	0	1.99363	0.00636943	0	0	0	0	0	0	0	0
k127_3044	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k127_8264	745	0.996639	0	0	0	0	0.0957983	0.0867668	0	0	0	0	0	0	0	0	0	0	0.90084	0.325168
k127_4756	501	4.05698	0	0	1.05413	0.70849	0	0	0	0	1.30484	0.635377	0	0	0	0	0.438746	0.246951	1.25926	0.192593
k127_8265	335	0.72973	0	0	0	0	0.72973	0.198296	0	0	0	0	0	0	0	0	0	0	0	0
k127_9995	519	0.612466	0.612466	0.237997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6499	422	0.669118	0	0	0	0	0	0	0.669118	0.222215	0	0	0	0	0	0	0	0	0	0
k127_1341	910	1.53289	0	0	0.546053	0.248206	0	0	0	0	0	0	0	0	0.290789	0.206503	0.696053	0.388388	0	0
k127_3045	446	2.59122	0	0	0	0	1.32095	0.639019	0	0	0	0	1.27027	0.245351	0	0	0	0	0	0
k127_4757	347	1.87817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87817	0.107531	0	0
k127_1342	315	2.95758	1.40606	0.840207	0	0	0	0	0	0	0	0	0	0	0	0	1.55152	0.700076	0	0
k127_4758	301	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_3046	428	1.29496	0	0	0	0	0	0	0	0	0	0	1.29496	0.208711	0	0	0	0	0	0
k127_8267	453	0.673267	0	0	0	0	0	0	0	0	0	0	0.673267	0.220707	0	0	0	0	0	0
k127_6500	692	1.16421	0	0	0	0	0	0	0.575646	0.492418	0	0	0	0	0.588561	0.493991	0	0	0	0
k127_4759	342	3	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
k127_3047	336	1.30645	0.306452	0.213688	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_8268	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9996	820	3.65075	0.443284	0.390651	0.602985	0.843636	0	0	0.867164	1.5593	0	0	0	0	0	0	1.73731	0.379321	0	0
k127_1343	527	1.85676	0	0	0.954907	0.601686	0	0	0	0	0.901857	0.838748	0	0	0	0	0	0	0	0
k127_6501	366	1.7963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7963	0.162963
k127_3048	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_9997	301	1.61589	0	0	0	0	0	0	0	0	1.61589	0.238146	0	0	0	0	0	0	0	0
k127_1344	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_8269	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4761	389	1.63598	0	0	1.63598	0.232481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6502	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_9998	304	2.50649	0	0	0	0	0	0	1	0	1.50649	0.748324	0	0	0	0	0	0	0	0
k127_3049	362	3.2217	0	0	1.64151	0.231065	0	0	0	0	0	0	0.650943	0.228293	0.929245	0.0660597	0	0	0	0
k127_9999	301	1.07285	0	0	0	0	1.07285	0.0679916	0	0	0	0	0	0	0	0	0	0	0	0
k127_1345	513	2.27273	0	0	0.669421	0.221908	0	0	0	0	0	0	0.490358	0.742311	1.11295	0.802124	0	0	0	0
k127_6503	384	1.7265	0	0	0	0	0	0	0	0	0	0	1.01709	0.0168739	0.709402	0.207035	0	0	0	0
k127_8271	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4763	318	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_3050	446	1.61486	0	0	0.560811	0.247137	0	0	0	0	0	0	0.652027	0.410708	0	0	0	0	0.402027	0.241216
k127_1346	416	1.45113	0	0	1.45113	0.248546	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_10002	360	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_1347	301	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_4764	590	1.56591	0	0	1.56591	0.323664	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_8272	642	1.2439	0	0	0.784553	0.544119	0	0	0	0	0	0	0.45935	0.248854	0	0	0	0	0	0
k127_1348	301	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k127_4765	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_10003	459	1.38835	0	0	0	0	0	0	0	0	0	0	1.14887	0.127118	0.239482	0.182721	0	0	0	0
k127_3051	834	1.59942	0	0	0.527778	0.249592	0	0	0	0	0	0	1.07164	0.277438	0	0	0	0	0	0
k127_6504	1019	4.01496	0	0	0	0	2.17722	1.03078	0.967779	0.770851	0	0	0	0	0.437284	0.246354	0	0	0.432681	0.24575
k127_8273	516	0.934426	0	0	0.486339	0.250498	0	0	0	0	0	0	0	0	0	0	0	0	0.448087	0.247984
k127_10004	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4766	512	1.76243	0.441989	0.247318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32044	0.899801
k127_1349	690	0.32037	0	0	0	0	0	0	0.32037	0.218137	0	0	0	0	0	0	0	0	0	0
k127_6505	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_10005	301	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_8274	280	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k127_3052	573	1.55792	0.475177	0.249974	0	0	0	0	0	0	0	0	0	0	0	0	1.08274	0.673234	0	0
k127_4767	354	2.95098	0	0	0	0	0	0	0	0	2.95098	0.0468466	0	0	0	0	0	0	0	0
k127_1350	315	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
k127_8275	301	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_10006	329	2.06145	1.41899	0.312221	0	0	0	0	0	0	0	0	0	0	0	0	0.642458	0.230996	0	0
k127_6506	308	9.70886	0	0	2	0	1	0	2	0	2	0	0.708861	0.207692	1	0	0	0	1	0
k127_1351	301	1.65563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65563	0.227285	0	0
k127_3053	429	1.42652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42652	0.245481	0	0
k127_1352	301	1.08609	0	0	0	0	0	0	0	0	1.08609	0.0792053	0	0	0	0	0	0	0	0
k127_3054	313	2.04908	0	0	0.638037	0.874346	0	0	0	0	0	0	0	0	0	0	1.41104	0.243581	0	0
k127_4768	618	2.79274	0	0	0.433761	0.246138	0	0	0	0	0.356838	0.229997	1.55983	1.59171	0.442308	0.247199	0	0	0	0
k127_8276	458	0.886364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.886364	0.101051	0	0
k127_6508	416	1.55639	0	0	0.556391	0.247751	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k127_3055	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4769	388	1.89076	0	0	0	0	0	0	0.264706	0.195458	0	0	0	0	0	0	0	0	1.62605	0.2351
k127_6509	401	1.82869	1.32271	0.219442	0	0	0	0	0	0	0	0	0.505976	0.250964	0	0	0	0	0	0
k127_10009	544	4.04061	0	0	2.32995	0.303069	0	0	0	0	0	0	0	0	0.413706	0.24317	0.682741	0.217157	0.614213	0.237559
k127_1353	545	1.1443	0	0	0	0	0	0	0	0	0	0	1.1443	0.123794	0	0	0	0	0	0
k127_8277	488	1.13905	1.13905	0.120073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4770	347	1.96447	0	0	1.12183	0.811613	0	0	0	0	0	0	0	0	0	0	0.84264	0.337355	0	0
k127_6510	351	1.96517	0	0	1.96517	0.0337813	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_1354	301	1.95364	0	0	0.953642	1.47117	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k127_3056	518	0.0516304	0	0	0	0	0	0	0	0	0.0516304	0.0490981	0	0	0	0	0	0	0	0
k127_8278	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_10010	259	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_1355	365	3.30698	0	0	0	0	0.92093	0.073158	0	0	0	0	2.38605	1.4157	0	0	0	0	0	0
k127_6512	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k127_8279	373	1.21076	0	0	0	0	0	0	0	0	0	0	1.21076	0.959882	0	0	0	0	0	0
k127_4772	440	0.77931	0	0	0	0	0	0	0	0	0	0	0	0	0.77931	0.172579	0	0	0	0
k127_10012	306	0.198718	0	0	0.198718	0.160256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3057	576	1.0493	0	0	0	0	0	0	1.0493	0.0799171	0	0	0	0	0	0	0	0	0	0
k127_1356	339	2.56614	0	0	0	0	0	0	0	0	0	0	1.39153	0.239503	0	0	1.1746	0.974672	0	0
k127_10013	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4773	319	1.75148	0	0	0	0	0	0	0	0	0	0	0	0	1.75148	0.18787	0	0	0	0
k127_8280	344	0.876289	0	0	0.876289	0.108969	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6513	459	1.46278	1.46278	0.249421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_1357	358	2.74038	0	0	0	0	0	0	0	0	0	0	0	0	1.74038	0.193144	0	0	1	0
k127_3058	410	1.36923	0	0	1.19231	0.155926	0.176923	0.146185	0	0	0	0	0	0	0	0	0	0	0	0
k127_4774	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_10014	335	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_8281	338	0.898936	0	0	0	0	0	0	0.898936	0.0913358	0	0	0	0	0	0	0	0	0	0
k127_6514	416	1.5	0	0	0	0	0	0	0	0	0	0	1.5	0.250943	0	0	0	0	0	0
k127_1358	376	1.86283	0	0	1	0	0.862832	0.27888	0	0	0	0	0	0	0	0	0	0	0	0
k127_10016	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4776	398	1.6371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6371	0.23214
k127_6515	371	1.8914	1.8914	0.0972439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_8282	480	2.75455	0	0	0	0	0.930303	0.672937	1.82424	0.303362	0	0	0	0	0	0	0	0	0	0
k127_3059	633	2.98965	0.192547	0.155793	0.26087	0.193218	0	0	0.354037	0.22917	0	0	1.52795	0.424009	0	0	0	0	0.654244	0.882284
k127_1359	505	1.21972	1.21972	0.171926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6516	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k127_4777	385	1.51915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51915	0.2507
k127_8283	470	1.25938	0	0	0	0	0	0	0	0	0	0	0	0	1.25937	0.198972	0	0	0	0
k127_6517	371	1.62896	0	0	0	0	0	0	1.62896	0.234431	0	0	0	0	0	0	0	0	0	0
k127_1361	280	3.99231	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99231	0.00769231
k127_10018	610	1.82609	0	0	0	0	0	0	0	0	0.223913	0.174155	0	0	0.497826	0.250541	1.10435	0.869262	0	0
k127_4778	527	1.41379	0	0	0.225464	0.175095	0	0	0	0	0	0	0	0	0	0	1.18833	0.738375	0	0
k127_1362	356	0.946602	0	0	0	0	0	0	0	0	0.946602	0.0507934	0	0	0	0	0	0	0	0
k127_6518	429	1.5233	0	0	1.5233	0.250355	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_10019	394	1.70082	0	0	0	0	0	0	0	0	0	0	1.70082	0.210534	0	0	0	0	0	0
k127_8284	511	2.08033	0	0	0.626039	0.234764	0	0	0	0	0	0	1.45429	0.593039	0	0	0	0	0	0
k127_3060	950	1.29	0	0	0	0	0.29625	0.208749	0.19375	0.156405	0.12375	0.108572	0.67625	0.467022	0	0	0	0	0	0
k127_4779	430	2.56786	0	0	1.28929	0.772641	0	0	0	0	0	0	0	0	0	0	1.27857	0.925706	0	0
k127_1363	457	1.09121	0	0	1.09121	0.0831574	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_10020	394	2.33607	0	0	0	0	1.45082	0.800045	0.885246	0.990893	0	0	0	0	0	0	0	0	0	0
k127_1365	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6519	718	1.67254	0	0	1.21303	0.414855	0.459507	0.248798	0	0	0	0	0	0	0	0	0	0	0	0
k127_10021	370	0.918182	0.918182	0.075467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_8285	628	1.00418	0.75523	0.185245	0.248954	0.18737	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3061	712	1.64235	0	0	0.135231	0.117152	0	0	0	0	0	0	0.772242	0.732348	0	0	0.734875	0.316391	0	0
k127_6520	397	1.65992	0	0	0	0	1.65992	0.225338	0	0	0	0	0	0	0	0	0	0	0	0
k127_1367	373	0.950673	0	0	0.950673	0.0471051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4781	825	1.6963	0	0	0.613333	0.237505	0	0	0	0	0.69037	0.905474	0.392593	0.238817	0	0	0	0	0	0
k127_10022	507	2.47619	0	0	0	0	0	0	0	0	0	0	0	0	1.13725	0.983915	1.33894	0.747161	0	0
k127_6521	205	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_3062	527	0.801061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.801061	0.159786
k127_3063	280	1.83077	0.830769	0.141682	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6522	301	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k127_4782	401	0.577689	0.577689	0.24494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_8286	755	2.5719	0	0	0	0	0.312397	0.215163	0.170248	0.141497	0	0	0.702479	0.904714	0.269421	0.197158	0	0	1.11736	0.34548
k127_4783	252	1.34314	0	0	1	0	0	0	0	0	0	0	0.343137	0.227626	0	0	0	0	0	0
k127_1368	735	3.03077	0	0	0.748718	0.294624	0.394872	0.239358	0.230769	0.177818	0	0	0.765812	0.724166	0	0	0.890598	0.940059	0	0
k127_8287	362	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_10023	744	4.14141	0.0875421	0.0800132	1.49158	2.05474	0	0	0.70202	0.78627	0	0	0.493266	0.250377	0	0	0.543771	0.626243	0.823232	0.786572
k127_1369	377	1.54626	0	0	1.54626	0.248957	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3064	681	1.14124	0	0	0.419962	0.244054	0	0	0	0	0	0	0	0	0	0	0.721281	0.201414	0	0
k127_4784	500	2	0	0	0	0	0.494286	0.250684	0	0	0	0	1.50571	0.474181	0	0	0	0	0	0
k127_6523	836	1.83528	0.225948	0.175151	0.879009	0.547379	0.730321	0.760738	0	0	0	0	0	0	0	0	0	0	0	0
k127_4785	306	1.59615	0	0	0	0	0	0	1.59615	0.242308	0	0	0	0	0	0	0	0	0	0
k127_10024	431	1.79004	1.22776	0.176512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.562278	0.247001
k127_3065	411	0.681992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.681992	0.217713
k127_8288	563	0.997579	0	0	0.547216	0.248373	0	0	0	0	0.450363	0.248137	0	0	0	0	0	0	0	0
k127_6524	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_10025	301	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_1371	518	0.627717	0.627717	0.261572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3066	301	1.66225	0	0	0	0	0	0	1.66225	0.225166	0	0	0	0	0	0	0	0	0	0
k127_10026	329	0.960894	0	0	0	0	0	0	0	0	0.960894	0.0377879	0	0	0	0	0	0	0	0
k127_6525	300	1.28	0	0	0	0	0.493333	0.251633	0	0	0	0	0.786667	0.168949	0	0	0	0	0	0
k127_1372	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3067	301	1.21854	0	0	0	0	0.218543	0.171921	0	0	0	0	0	0	0	0	0	0	1	0
k127_4786	534	0.911458	0.630208	0.233655	0	0	0	0	0	0	0	0	0.28125	0.202676	0	0	0	0	0	0
k127_10027	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6526	301	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_1373	301	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_10028	301	1.75497	0	0	0	0	0	0	1.75497	0.186225	0	0	0	0	0	0	0	0	0	0
k127_4787	353	1.78325	0	0	0	0	0	0	0	0	1.78325	0.170609	0	0	0	0	0	0	0	0
k127_3069	492	2.12281	0	0	0	0	0	0	0.564327	0.246584	0	0	1.55848	0.247302	0	0	0	0	0	0
k127_1374	444	1.97279	0	0	0	0	0	0	0.578231	0.244711	0	0	1.39456	0.239698	0	0	0	0	0	0
k127_10029	376	0.672566	0	0	0	0	0	0	0.672566	0.896756	0	0	0	0	0	0	0	0	0	0
k127_8289	1073	2.56555	0.190683	0.154491	0.510293	0.720881	0	0	0.310943	0.214488	0	0	0.386782	0.237439	0	0	0.321777	0.218473	0.84507	0.384864
k127_3070	301	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_8290	200	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k127_6527	696	2.92308	0	0	0	0	2.53297	1.71725	0.0695971	0.0648721	0	0	0	0	0	0	0	0	0.320513	0.218184
k127_1375	301	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k127_8291	312	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
k127_3071	352	1.66337	0	0	1.43564	0.664995	0	0	0	0	0	0	0	0	0	0	0	0	0.227723	0.17674
k127_4788	754	1.88907	0	0	0.796358	0.785992	0	0	0.683775	0.743947	0.40894	0.242109	0	0	0	0	0	0	0	0
k127_1376	502	1.83523	0	0	0	0	0	0	0.610795	0.848088	0	0	1.22443	0.299914	0	0	0	0	0	0
k127_8292	318	0.863095	0	0	0	0	0	0	0	0	0	0	0	0	0.863095	0.11887	0	0	0	0
k127_3072	432	0.787234	0	0	0	0	0	0	0	0	0.787234	0.168092	0	0	0	0	0	0	0	0
k127_4789	429	1.48746	0	0	1.48746	0.250742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6528	748	1.18729	0	0	0	0	0	0	0.578595	0.244231	0	0	0	0	0	0	0.608696	0.238586	0	0
k127_1377	353	1.96059	0	0	1.96059	0.0380432	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_10030	939	2.23067	0	0	0	0	0.608365	0.733482	0	0	0	0	0.286439	0.204651	0.651458	0.420247	0.684411	0.901557	0	0
k127_4790	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_6529	343	2.48705	0	0	1	0	0.834197	0.139033	0	0	0	0	0.65285	0.227817	0	0	0	0	0	0
k127_10031	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_1379	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6530	333	1.13115	0	0	0	0	0	0	0.174863	0.145079	0.956284	0.0420345	0	0	0	0	0	0	0	0
k127_8293	727	1.66551	0	0	0	0	0.767764	0.727224	0.433276	0.245975	0	0	0	0	0	0	0	0	0.464471	0.714448
k127_4791	520	1.84054	0	0	1.02973	0.0289241	0	0	0.810811	0.153813	0	0	0	0	0	0	0	0	0	0
k127_10032	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3073	816	2.11712	0.791291	0.842085	0.310811	0.21453	0	0	0	0	0	0	0.681682	0.815819	0	0	0.333333	0.222558	0	0
k127_8294	301	2.82781	1.69536	0.519912	0	0	0	0	0	0	0	0	1.13245	0.54234	0	0	0	0	0	0
k127_6531	401	1.28685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28685	0.205386
k127_4792	324	3.11494	0	0	0	0	0	0	0	0	0	0	0	0	1.11494	0.252608	0	0	2	0
k127_1380	472	1.93789	0	0	0	0	1.35714	0.81598	0	0	0.580745	0.244238	0	0	0	0	0	0	0	0
k127_10033	317	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_8295	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_3074	502	1.71591	0	0	0	0	0	0	1.15625	0.132212	0	0	0.559659	0.247143	0	0	0	0	0	0
k127_1381	350	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0.82	0.148342	0	0	0	0
k127_3075	255	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k127_4794	370	3.62727	0	0	0	0	0	0	0	0	1.90455	0.0867372	1.72273	0.292633	0	0	0	0	0	0
k127_1382	349	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k127_6532	681	1.19774	0	0	0.0960452	0.086984	0.425612	0.244926	0	0	0.418079	0.243747	0.258004	0.1918	0	0	0	0	0	0
k127_10035	511	1.10249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10249	0.0922442	0	0
k127_6533	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
