"eggnog","SUBERR793599","SUBERR793600","SUBERR793601","SUBERR793603","SUBERR793604","SUBERR793605","SUBERR793606","SUBERR793607","SUBERR793608"
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG4912 DNA alkylation repair enzyme;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;ENOG410XP4Z excision repair cross-complementing rodent repair deficiency complementation group;",NA,NA,NA,NA,NA,NA,NA,1,1
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;ENOG410XQED Integrase, catalytic region;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;ENOG410XQSW DNA mismatch repair protein;",NA,NA,NA,NA,NA,NA,NA,2,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;ENOG410XQUD helicase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;ENOG410XR15 atp-dependent rna helicase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;ENOG410Y3SV Recombinase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;ENOG410YVYB DNA repair protein;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;ENOG410ZXY1 Pfam:Exon_PolB;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;ENOG4112298 DNA binding domain protein, excisionase family;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[C] Energy production and conversion;COG2181 nitrate reductase, gamma subunit;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[C] Energy production and conversion;COG2851 Citrate transporter;",NA,NA,NA,NA,NA,NA,NA,2,NA
"eggNOG;metabolism;[C] Energy production and conversion;COG3038 cytochrome b561;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[C] Energy production and conversion;COG3312 atp synthase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[C] Energy production and conversion;COG3901 Regulatory protein NosR;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[C] Energy production and conversion;ENOG410XPGC fad dependent oxidoreductase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[C] Energy production and conversion;ENOG4111Q4X 4fe-4S ferredoxin iroN-sulfur binding;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[C] Energy production and conversion;ENOG41121XS cytochrome C, class I;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[E] Amino acid transport and metabolism;COG0107 IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit (By similarity);",NA,NA,NA,NA,NA,NA,NA,2,NA
"eggNOG;metabolism;[E] Amino acid transport and metabolism;COG0403 The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[E] Amino acid transport and metabolism;COG1921 Converts seryl-tRNA(Sec) to selenocysteinyl-tRNA(Sec) required for selenoprotein biosynthesis (By similarity);",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[E] Amino acid transport and metabolism;ENOG410XPCZ amino acid ABC transporter;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[E] Amino acid transport and metabolism;ENOG410XQF1;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[E] Amino acid transport and metabolism;ENOG410XZDR amine oxidase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[F] Nucleotide transport and metabolism;COG0138 bifunctional purine biosynthesis protein PURH;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[F] Nucleotide transport and metabolism;COG0213 The enzymes which catalyze the reversible phosphorolysis of pyrimidine nucleosides are involved in the degradation of these compounds and in their utilization as carbon and energy sources, or in the rescue of pyrimidine bases for nucleotide synthesis (By similarity);",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[F] Nucleotide transport and metabolism;COG0274 Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate (By similarity);",NA,NA,NA,NA,NA,NA,NA,2,1
"eggNOG;metabolism;[F] Nucleotide transport and metabolism;COG0717 Deoxycytidine triphosphate deaminase;",NA,NA,NA,NA,NA,NA,NA,2,NA
"eggNOG;metabolism;[F] Nucleotide transport and metabolism;COG1957 nucleoside hydrolase;",NA,NA,NA,NA,NA,NA,NA,1,1
"eggNOG;metabolism;[F] Nucleotide transport and metabolism;COG2065 Also displays a weak uracil phosphoribosyltransferase activity which is not physiologically significant (By similarity);",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[F] Nucleotide transport and metabolism;COG3072 Adenylate cyclase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG0126 phosphoglycerate kinase;",NA,NA,NA,NA,NA,NA,NA,2,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG0246 Mannitol dehydrogenase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG1494 Fructose-1,6-bisphosphatase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG1830 Aldolase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG2160 Catalyzes the conversion of L-arabinose to L-ribulose (By similarity);",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG3281 Trehalose synthase;",NA,NA,NA,NA,NA,NA,NA,1,1
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG3588 fructose-bisphosphate aldolase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG4213 (ABC) transporter;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG4214 (ABC) transporter;",NA,NA,NA,NA,NA,NA,NA,3,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG4284 pyrophosphorylase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG4464 Capsular polysaccharide biosynthesis protein;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;COG4813 Trehalose utilization protein;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;ENOG410XNTA Glycoside hydrolase, family 9;",NA,NA,NA,NA,NA,NA,NA,4,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;ENOG410XNW5 hydrolase family 2, sugar binding;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;ENOG410XRH3 major facilitator Superfamily;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;ENOG410XRPZ Major facilitator superfamily MFS_1;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;ENOG410YE41 glucan endo-1-3-beta-glucosidase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;ENOG410ZN63 Binding-protein-dependent transport systems inner membrane component;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;ENOG410ZSNP TRAP dicarboxylate transporter subunit DctP;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;ENOG4111FNG (ABC) transporter;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;ENOG4111HZQ major facilitator superfamily;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[G] Carbohydrate transport and metabolism;ENOG4111KIK protein TIM barrel;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG0314 Molybdopterin;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG1539 dihydroneopterin aldolase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG2087 Adenosylcobinamide kinase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;ENOG4111FJG Thiamine monophosphate synthase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[I] Lipid transport and metabolism;ENOG4110J03 Fatty acid desaturase;",NA,NA,NA,NA,NA,NA,NA,2,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0783 oxidoreductase activity, oxidizing metal ions;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG1122 ATPase activity;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG2193 Iron-storage protein;",NA,NA,NA,NA,NA,NA,NA,2,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG3703 cation transport;",NA,NA,NA,NA,NA,NA,NA,2,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG5036 Vacuolar transporter chaperone;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XP2M ABC transporter substrate-binding protein;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XQ9V tonB-dependent Receptor Plug;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XRNQ oligo-peptide transporter;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XRP4 TonB dependent receptor;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XTGP molybdate ion transmembrane transporter activity;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XWYS tonB-dependent siderophore receptor;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410YD4W tonB-dependent Receptor;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410YEYT tonB-dependent Receptor;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG4110MHZ TonB dependent receptor;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG4111FJI ABC-type uncharacterized transport system;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG4111RDS mercury transport protein MerC;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG41121ZH Mercuric transport protein, periplasmic component;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG1463 Mammalian cell entry related domain protein;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG2162 N-acetyltransferase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG3424 synthase;",NA,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG4264 Siderophore biosynthesis protein;",NA,NA,NA,NA,NA,NA,NA,2,NA
"eggNOG;cellularProcessesAndSignaling;[D] Cell cycle control, cell division, chromosome partitioning;COG0445 NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34 (By similarity);",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[D] Cell cycle control, cell division, chromosome partitioning;COG4942 peptidase;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[D] Cell cycle control, cell division, chromosome partitioning;COG5041 casein kinase ii;",NA,NA,NA,NA,NA,NA,NA,NA,2
"eggNOG;cellularProcessesAndSignaling;[D] Cell cycle control, cell division, chromosome partitioning;COG5333 Component of the Mediator complex, a coactivator involved in regulated gene transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene-specific regulatory proteins to the basal RNA polymerase II transcription machinery. Mediator is recruited to promoters by direct interactions with regulatory proteins and serves as a scaffold for the assembly of a functional preinitiation complex with RNA polymerase II and the general transcription factors. Binds to and activates cyclin-dependent kinase cdk8 that phosphorylates the CTD (C-terminal domain) of the large subunit of RNA polymerase II (RNAp II), which may inhibit the formation of a transcription initiation complex;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[D] Cell cycle control, cell division, chromosome partitioning;ENOG410ZA3C Noc1p protein;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[D] Cell cycle control, cell division, chromosome partitioning;ENOG4111AR3 receptor for the septal ring structure, may anchor it to the inner-membrane (By similarity);",NA,NA,NA,NA,NA,NA,NA,NA,2
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG1596 polysaccharide transmembrane transporter activity;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG1887 CDP-glycerol poly(glycerophosphate) glycerophosphotransferase;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG1970 Channel that opens in response to stretch forces in the membrane lipid bilayer. May participate in the regulation of osmotic pressure changes within the cell (By similarity);",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG2913 Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane (By similarity);",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;ENOG410YHS4 Fasciclin-like arabinogalactan protein;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;ENOG410YSJ6 Surface antigen D15;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[N] Cell motility;ENOG411242A Flagellar basal body-associated protein FliL;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG0533 Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity);",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG1047 peptidylprolyl cistrans isomerase;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG1076 protein oligomerization;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG4133 once thought to export heme, this seems not to be the case, but its exact role is uncertain. Responsible for energy coupling to the transport system (By similarity);",NA,NA,NA,NA,NA,NA,NA,NA,3
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG4137 cytochrome C assembly protein;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG5159 cop9 signalosome complex subunit;",NA,NA,NA,NA,NA,NA,NA,NA,2
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG5207 ubiquitin carboxyl-terminal hydrolase;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;ENOG410XR7X The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity (By similarity);",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;ENOG410XRK6 udp-glucose glycoprotein glucosyltransferase;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;ENOG410XTA0 Zinc carboxypeptidase;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;ENOG4111J4A glutathione Stransferase;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;ENOG411224J molybdopterin synthase small subunit CnxG;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;COG1966 carbon starvation protein;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;COG5041 casein kinase ii;",NA,NA,NA,NA,NA,NA,NA,NA,2
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG410XPWX microtubule associated serine threonine kinase;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG410YS1A CAMK protein kinase;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG410ZS46 NSP-interacting kinase;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG4111F4H Smad nuclear interacting protein 1;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG4111N2X Diguanylate cyclase;",NA,NA,NA,NA,NA,NA,NA,NA,2
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG4111Q0G FHA domain;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;COG5066 Central component in molecular interactions underlying sperm crawling. Forms an extensive filament system that extends from sperm villipoda, along the leading edge of the pseudopod (By similarity);",NA,NA,NA,NA,NA,NA,NA,NA,2
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XPVM SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae);",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XPW0 Family with sequence similarity 57, member;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XT6U Component of oligomeric Golgi complex 7;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XUF0 Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system (By similarity);",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410YV7D nonspecific lipid-transfer protein;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG4111ARE nucleoporin;",NA,NA,NA,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG4111SUN;",NA,NA,NA,NA,NA,NA,NA,NA,1
