"INTERPRO2GO","SUBERR793601"
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR011962 dCTP deaminase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR011962 dCTP deaminase;IPR010550 Deoxycytidine triphosphate deaminase, bacterial;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012080 Aspartate-semialdehyde dehydrogenase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012131 Histidinol dehydrogenase;IPR022695 Histidinol dehydrogenase, monofunctional;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012223 Thioesterase type II, NRPS/PKS/S-FAS;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012259 Dihydrofolate reductase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012759 RNA polymerase sigma factor RpoH, proteobacteria;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012772 L-2,4-diaminobutyric acid acetyltransferase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012846 Acetolactate synthase, large subunit, biosynthetic;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR013023 Ketol-acid reductoisomerase;IPR014359 Ketol-acid reductoisomerase, prokaryotic;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR013233 Glycosylphosphatidylinositol-mannosyltransferase I, PIG-X/PBN1;IPR042322 Protein Pbn1;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR013483 Molybdenum cofactor biosynthesis protein A;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR014292 Acyltransferase, WS/DGAT/MGAT;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR017790 Penicillin-binding protein 2;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR019999 Anthranilate synthase component I-like;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR022955 GMP synthase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR023031 Orotate phosphoribosyltransferase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR023045 Molybdenum cofactor biosynthesis C;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR023940 Dihydrodipicolinate reductase;",3
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR024694 PurE, prokaryotic type;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR027534 Ribosomal protein L12 family;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR027939 NMT1/THI5 family;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR028630 RNA polymerase sigma factor RpoD;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR029500 NADPH-dependent 7-cyano-7-deazaguanine reductase QueF;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR030842 Transcription termination/antitermination protein NusA, bacterial;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR030846 DNA primase DnaG, bacteria;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR030963 3-dehydroquinate synthase family;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR034291 Thiamine phosphate synthase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR038989 Ubiquinone biosynthesis protein UbiJ;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR040097 Fatty acyl-AMP ligase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0015979 photosynthesis;IPR000549 Photosystem I PsaG/PsaK protein;IPR016370 Photosystem I PsaG/PsaK, plant;IPR017494 Photosystem I PsaG, plant;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0015979 photosynthesis;IPR001280 Photosystem I PsaA/PsaB;IPR006243 Photosystem I PsaA;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0015979 photosynthesis;IPR001280 Photosystem I PsaA/PsaB;IPR006244 Photosystem I PsaB;",4
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0015979 photosynthesis;IPR002325 Cytochrome f;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0015979 photosynthesis;IPR003687 Photosystem II PsbK;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0015979 photosynthesis;IPR012128 Phycobilisome, alpha/beta subunit;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR000760 Inositol monophosphatase-like;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR000890 Aliphatic acid kinase, short-chain;IPR004372 Acetate/propionate kinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR000941 Enolase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR001697 Pyruvate kinase;",4
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR002736 Triphosphoribosyl-dephospho-CoA protein;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR003836 Glucokinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR004381 Glycerate kinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR006256 Dihydrolipoamide acetyltransferase pyruvate dehydrogenase complex;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR015433 Phosphatidylinositol kinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR022953 ATP-dependent 6-phosphofructokinase;",25
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR031559 Serine/threonine-protein kinase SMG1;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000115 Phosphoribosylglycinamide synthetase;",4
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000131 ATP synthase, F1 complex, gamma subunit;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000277 Cys/Met metabolism, pyridoxal phosphate-dependent enzyme;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000277 Cys/Met metabolism, pyridoxal phosphate-dependent enzyme;IPR006234 O-succinylhomoserine sulfhydrylase;",3
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000277 Cys/Met metabolism, pyridoxal phosphate-dependent enzyme;IPR006235 O-acetylhomoserine/O-acetylserine sulfhydrylase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000304 Pyrroline-5-carboxylate reductase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000398 Thymidylate synthase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000417 Hydroxyethylthiazole kinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000438 Acetyl-CoA carboxylase carboxyl transferase, beta subunit;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000453 Chorismate synthase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000568 ATP synthase, F0 complex, subunit A;",14
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000659 Pyridoxamine 5'-phosphate oxidase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000706 N-acetyl-gamma-glutamyl-phosphate reductase, type 1;",3
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000711 ATPase, OSCP/delta subunit;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000870 Homoserine kinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000924 Glutamyl/glutaminyl-tRNA synthetase;IPR004527 Glutamate-tRNA ligase, bacterial/mitochondrial;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000924 Glutamyl/glutaminyl-tRNA synthetase;IPR022380 Glutamyl-Q tRNA(Asp) synthetase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000941 Enolase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001085 Serine hydroxymethyltransferase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001114 Adenylosuccinate synthetase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001249 Acetyl-CoA biotin carboxyl carrier;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001282 Glucose-6-phosphate dehydrogenase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001348 ATP phosphoribosyltransferase HisG;IPR020621 ATP phosphoribosyltransferase HisG, long form;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001421 ATP synthase protein 8, metazoa;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001469 ATP synthase, F1 complex, delta/epsilon subunit;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001474 GTP cyclohydrolase I;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001533 Pterin 4 alpha carbinolamine dehydratase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001557 L-lactate/malate dehydrogenase;IPR010097 Malate dehydrogenase, type 1;IPR023958 Malate dehydrogenase, type 1, bacterial;",12
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001636 Phosphoribosylaminoimidazole-succinocarboxamide synthase;IPR033934 Bacterial and archaeal 5-aminoimidazole-4-(N-succinylcarboxamide) ribonucleotide synthase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001645 Folylpolyglutamate synthetase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001653 Diaminopimelate epimerase, DapF;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001697 Pyruvate kinase;",4
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001977 Dephospho-CoA kinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001980 Phosphopantetheine adenylyltransferase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002129 Pyridoxal phosphate-dependent decarboxylase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002129 Pyridoxal phosphate-dependent decarboxylase;IPR010107 Glutamate decarboxylase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002146 ATP synthase, F0 complex, subunit b/b', bacterial/chloroplast;IPR005864 ATP synthase, F0 complex, subunit b, bacterial;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002161 Pyridoxal 5'-phosphate synthase subunit PdxT/SNO;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002301 Isoleucine-tRNA ligase;IPR023585 Isoleucine-tRNA ligase, type 1;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002302 Leucine-tRNA ligase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002305 Aminoacyl-tRNA synthetase, class Ic;IPR002306 Tryptophan-tRNA ligase;IPR024109 Tryptophan-tRNA ligase, bacterial-type;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002312 Aspartyl/Asparaginyl-tRNA synthetase, class IIb;IPR004522 Asparagine-tRNA ligase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002316 Proline-tRNA ligase, class IIa;IPR004499 Proline-tRNA ligase, class IIa, archaeal-type;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002320 Threonine-tRNA ligase, class IIa;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002504 NAD kinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002695 Bifunctional purine biosynthesis protein PurH-like;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002817 Phosphomethylpyrimidine synthase ThiC/5-hydroxybenzimidazole synthase BzaA/B;IPR037509 Phosphomethylpyrimidine synthase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR003414 Polyphosphate kinase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR003451 4-hydroxy-3-methylbut-2-enyl diphosphate reductase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR003694 NAD(+) synthetase;IPR014445 Glutamine-dependent NAD(+) synthetase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR003698 Lipoyl synthase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR003699 S-adenosylmethionine:tRNA ribosyltransferase-isomerase,  QueA;",1
