"INTERPRO2GO","SUBERR793600"
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR010140 Histidinol phosphate phosphatase, HisJ;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR010232 Probable protein kinase UbiB;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR010462 Ectoine synthase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR010963 Poly(R)-hydroxyalkanoic acid synthase, class I;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR010971 Ubiquinone biosynthesis hydroxylase UbiH/COQ6;IPR011295 2-polyprenyl-6-methoxyphenol 4-hydroxylase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR011141 Polyketide synthase, type III;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR011179 Isopentenyl-diphosphate delta-isomerase, FMN-dependent;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR011241 Bifunctional acetylglutamate kinase/N-acetyl-gamma-glutamyl-phosphate reductase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR011817 Uridylate kinase;IPR015963 Uridylate kinase, bacteria;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR011831 Glucose-1-phosphate adenylyltransferase;IPR023049 Glucose-1-phosphate adenylyltransferase GlgC, bacterial;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR011876 Isopentenyl-diphosphate delta-isomerase, type 1;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR011904 Acetate-CoA ligase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR011962 dCTP deaminase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012080 Aspartate-semialdehyde dehydrogenase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012131 Histidinol dehydrogenase;IPR022695 Histidinol dehydrogenase, monofunctional;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012135 Dihydroorotate dehydrogenase, class 1/ 2;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012382 Precorrin-2 C(20)-methyltransferase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012392 Very-long-chain 3-ketoacyl-CoA synthase;",3
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012761 RNA polymerase sigma factor RpoS;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012763 DNA polymerase III, subunit gamma/ tau;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012824 Cobalamin (vitamin B12) biosynthesis CobW;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR012846 Acetolactate synthase, large subunit, biosynthetic;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR014046 Diadenylate cyclase;IPR034701 Diadenylate cyclase CdaA;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR014105 Carotenoid/retinoid oxidoreductase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR014322 RNA polymerase sigma-B/F/G type;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR017079 Zeaxanthin epoxidase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR017226 Betaine-homocysteine S-methyltransferase, BHMT;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR017597 Pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit, subgroup y;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR017790 Penicillin-binding protein 2;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR017808 Ergothioneine biosynthesis protein EgtC;IPR032889 Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase, Actinobacteria;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR019038 DNA polymerase delta subunit 3;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR019999 Anthranilate synthase component I-like;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR020921 Erythronate-4-phosphate dehydrogenase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR022278 Phosphoserine aminotransferase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR022924 Cardiolipin synthase;IPR030874 Cardiolipin synthase, Firmicutes-type;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR023031 Orotate phosphoribosyltransferase;",3
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR023045 Molybdenum cofactor biosynthesis C;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR023940 Dihydrodipicolinate reductase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR024694 PurE, prokaryotic type;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR027110 Pyruvate dehydrogenase E1 component subunit beta;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR027939 NMT1/THI5 family;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR030846 DNA primase DnaG, bacteria;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR030963 3-dehydroquinate synthase family;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR034291 Thiamine phosphate synthase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR037439 1,4-alpha-glucan-branching enzyme;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR037455 Aerobactin siderophore biosynthesis, IucA/IucC-like;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR038989 Ubiquinone biosynthesis protein UbiJ;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR039793 Uroporphyrinogen-III synthase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0009058 biosynthetic process;IPR040097 Fatty acyl-AMP ligase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0015979 photosynthesis;IPR001056 Photosystem II reaction centre protein H;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0015979 photosynthesis;IPR001280 Photosystem I PsaA/PsaB;IPR006244 Photosystem I PsaB;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0015979 photosynthesis;IPR002325 Cytochrome f;",3
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0015979 photosynthesis;IPR003359 Photosystem I Ycf4, assembly;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0015979 photosynthesis;IPR008797 Oxygen-evolving enhancer protein 3;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR000760 Inositol monophosphatase-like;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR001576 Phosphoglycerate kinase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR001672 Phosphoglucose isomerase (PGI);",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR001697 Pyruvate kinase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR006412 Fructose-bisphosphate aldolase, class II, Calvin cycle subtype;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR008349 Mitogen-activated protein (MAP) kinase, ERK1/2;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR008352 Mitogen-activated protein (MAP) kinase p38-like;IPR038783 Fungal mitogen-activated protein (MAP) kinase Sty1/Hog1;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR015433 Phosphatidylinositol kinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR015519 Serine/threonine-protein kinase ATM/Tel1;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR022953 ATP-dependent 6-phosphofructokinase;",33
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0016310 phosphorylation;IPR032882 SrkA/RdoA protein kinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000417 Hydroxyethylthiazole kinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000438 Acetyl-CoA carboxylase carboxyl transferase, beta subunit;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000454 ATP synthase, F0 complex, subunit C;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000454 ATP synthase, F0 complex, subunit C;IPR005953 ATP synthase, F0 complex, subunit C, bacterial/chloroplast;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000568 ATP synthase, F0 complex, subunit A;",17
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000659 Pyridoxamine 5'-phosphate oxidase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000706 N-acetyl-gamma-glutamyl-phosphate reductase, type 1;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000711 ATPase, OSCP/delta subunit;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000796 Aspartate/other aminotransferase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR000870 Homoserine kinase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001085 Serine hydroxymethyltransferase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001095 Acetyl-CoA carboxylase, alpha subunit;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001273 Aromatic amino acid hydroxylase;IPR005960 Phenylalanine-4-hydroxylase, monomeric form;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001282 Glucose-6-phosphate dehydrogenase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001421 ATP synthase protein 8, metazoa;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001518 Argininosuccinate synthase;IPR023434 Argininosuccinate synthase, type 1 subfamily;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001533 Pterin 4 alpha carbinolamine dehydratase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001557 L-lactate/malate dehydrogenase;IPR010097 Malate dehydrogenase, type 1;IPR023958 Malate dehydrogenase, type 1, bacterial;",11
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001576 Phosphoglycerate kinase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001645 Folylpolyglutamate synthetase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001653 Diaminopimelate epimerase, DapF;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001672 Phosphoglucose isomerase (PGI);",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001697 Pyruvate kinase;",2
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR001937 Galactose-1-phosphate uridyl transferase, class I;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002129 Pyridoxal phosphate-dependent decarboxylase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002129 Pyridoxal phosphate-dependent decarboxylase;IPR010107 Glutamate decarboxylase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002146 ATP synthase, F0 complex, subunit b/b', bacterial/chloroplast;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002161 Pyridoxal 5'-phosphate synthase subunit PdxT/SNO;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002302 Leucine-tRNA ligase;",3
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002305 Aminoacyl-tRNA synthetase, class Ic;IPR002306 Tryptophan-tRNA ligase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002305 Aminoacyl-tRNA synthetase, class Ic;IPR002306 Tryptophan-tRNA ligase;IPR024109 Tryptophan-tRNA ligase, bacterial-type;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002312 Aspartyl/Asparaginyl-tRNA synthetase, class IIb;IPR004522 Asparagine-tRNA ligase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002313 Lysine-tRNA ligase, class II;IPR034762 Bacterial/eukaryotic lysine-tRNA ligase, class II;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002316 Proline-tRNA ligase, class IIa;IPR004500 Prolyl-tRNA synthetase, class IIa, bacterial-type;IPR023716 Proline-tRNA ligase, class IIa, type 2;",1
"InterPro2GO;GO:0008150 biological_process;GO:0008152 metabolic process;GO:0044281 small molecule metabolic process;IPR002317 Serine-tRNA ligase, type1;",2
