"SEED","SUBERR793599","SUBERR793600","SUBERR793601","SUBERR793603","SUBERR793604","SUBERR793605","SUBERR793606","SUBERR793607","SUBERR793608"
"SEED;Amino Acids and Derivatives;Methionine Degradation;Methionine gamma-lyase (EC 4.4.1.11);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Polyamine Metabolism;Arginine/agmatine antiporter;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Polyamine Metabolism;Putative GntR-family regulatory protein and aminotransferase near polyamine transporter;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Proline metabolism in plants;Ornithine aminotransferase (EC 2.6.1.13);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Sarcosine oxidases, monomeric and heterotetrameric;Sarcosine oxidase alpha subunit (EC 1.5.3.1);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Sarcosine oxidases, monomeric and heterotetrameric;Sarcosine oxidase gamma subunit (EC 1.5.3.1);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Sarcosine temp;Sarcosine oxidase alpha subunit (EC 1.5.3.1);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Sarcosine temp;Sarcosine oxidase gamma subunit (EC 1.5.3.1);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Threonine degradation;FIG003492: Threonine dehydrogenase and related Zn-dependent dehydrogenases;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Threonine degradation;Low-specificity L-threonine aldolase (EC 4.1.2.48);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Threonine degradation;Threonine dehydratase (EC 4.3.1.19);",NA,NA,NA,NA,NA,NA,2,NA,1
"SEED;Amino Acids and Derivatives;Tryptophan synthesis;Tryptophan synthase beta chain like (EC 4.2.1.20);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Valine degradation;Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Amino Acids and Derivatives;Valine degradation;Probable acyl-CoA dehydrogenase (EC 1.3.99.3);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Acetoin, butanediol metabolism;Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-);",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Carbohydrates;Acetoin, butanediol metabolism;Acetolactate synthase small subunit (EC 2.2.1.6);",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Carbohydrates;Acetone Butanol Ethanol Synthesis;3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157);",NA,NA,NA,NA,NA,NA,1,1,1
"SEED;Carbohydrates;Acetone Butanol Ethanol Synthesis;NADH-dependent butanol dehydrogenase A (EC 1.1.1.-);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Acetyl-CoA biosynthesis in plants;L-lactate dehydrogenase (EC 1.1.1.27);",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Carbohydrates;Acetyl-CoA fermentation to Butyrate;3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157);",NA,NA,NA,NA,NA,NA,1,1,1
"SEED;Carbohydrates;Butanol Biosynthesis;3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157);",NA,NA,NA,NA,NA,NA,1,1,1
"SEED;Carbohydrates;Butanol Biosynthesis;NADH-dependent butanol dehydrogenase A (EC 1.1.1.-);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Cellulosome;Alpha-glucosidase SusB (EC 3.2.1.20);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Chitin and N-acetylglucosamine utilization;Glucosamine-6-phosphate deaminase [isomerizing], alternative (EC 3.5.99.6);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;D-Galacturonate and D-Glucuronate Utilization;Alpha-glucuronidase (EC 3.2.1.139);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;D-Galacturonate and D-Glucuronate Utilization;Uronate isomerase (EC 5.3.1.12);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;D-gluconate and ketogluconates metabolism;2-ketoaldonate reductase, broad specificity (EC 1.1.1.215) (EC 1.1.1.-);",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Carbohydrates;D-gluconate and ketogluconates metabolism;Gluconate 2-dehydrogenase (EC 1.1.99.3), membrane-bound, cytochrome c;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;D-Tagatose and Galactitol Utilization;D-tagatose 3-epimerase (EC 5.3.1.-);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Dehydrogenase complexes;Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-);",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Carbohydrates;Dehydrogenase complexes;Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Carbohydrates;Dihydroxyacetone kinases;Putative dihydroxyacetone kinase (EC 2.7.1.29), dihydroxyacetone binding subunit;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Entner-Doudoroff Pathway;Uronate isomerase (EC 5.3.1.12);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Fermentations in Streptococci;L-lactate dehydrogenase (EC 1.1.1.27);",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Carbohydrates;Fermentations in Streptococci;Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Carbohydrates;Fermentations: Lactate;L-lactate dehydrogenase (EC 1.1.1.27);",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Carbohydrates;Fermentations: Lactate;Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Carbohydrates;Fermentations: Mixed acid;L-lactate dehydrogenase (EC 1.1.1.27);",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Carbohydrates;Folate-mediated one-carbon metabolism in plants;Glycine cleavage system H protein;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Formaldehyde assimilation: Ribulose monophosphate pathway;Glucosamine-6-phosphate deaminase [isomerizing], alternative (EC 3.5.99.6);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Fructooligosaccharides(FOS) and Raffinose Utilization;MSM (multiple sugar metabolism) operon regulatory protein;",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Carbohydrates;Glycogen metabolism;1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18);",NA,NA,NA,NA,NA,NA,2,2,NA
"SEED;Carbohydrates;Glycogen metabolism;Alpha-glucosidase, family 31 of glycosyl hydrolases, COG1501;",NA,NA,NA,NA,NA,NA,3,1,NA
"SEED;Carbohydrates;Glycogen metabolism;Glycogen phosphorylase (EC 2.4.1.1);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Inositol catabolism;5-deoxy-glucuronate isomerase (EC 5.3.1.-);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Inositol catabolism;Inositol transport system sugar-binding protein;",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Carbohydrates;Lactate utilization temp;Predicted D-lactate dehydrogenase, Fe-S protein, FAD/FMN-containing;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Lactate utilization temp;Predicted Lactate-responsive regulator, IclR family;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Lactate utilization;Predicted D-lactate dehydrogenase, Fe-S protein, FAD/FMN-containing;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Lactate utilization;Predicted Lactate-responsive regulator, IclR family;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Malonate decarboxylase;Triphosphoribosyl-dephospho-CoA synthetase (EC 2.7.8.25);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Malonate_;Triphosphoribosyl-dephospho-CoA synthetase (EC 2.7.8.25);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Maltose and Maltodextrin Utilization;Glycogen phosphorylase (EC 2.4.1.1);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Maltose and Maltodextrin Utilization;Oligo-1,6-glucosidase (EC 3.2.1.10);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Mannitol Utilization;Transcriptional regulator of mannitol utilization, DeoR family protein;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Mannose Metabolism;Predicted mannose transporter, GGP family;",NA,NA,NA,NA,NA,NA,1,2,NA
"SEED;Carbohydrates;Methanogenesis;Formylmethanofuran dehydrogenase (tungsten) subunit C (EC 1.2.99.5);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;millsd methanogensis;Formylmethanofuran dehydrogenase (tungsten) subunit C (EC 1.2.99.5);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Pentose phosphate pathway;Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle) in plants;Glycine cleavage system H protein;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle);Glycine cleavage system H protein;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Pyruvate Alanine Serine Interconversions;D-serine/D-alanine/glycine transporter;",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Carbohydrates;Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate;Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Carbohydrates;Sucrose metabolism in plants;L-lactate dehydrogenase (EC 1.1.1.27);",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Alpha-glucuronidase (EC 3.2.1.139);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Glucosamine-6-phosphate deaminase [isomerizing], alternative (EC 3.5.99.6);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Uronate isomerase (EC 5.3.1.12);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Trehalose Biosynthesis;1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18);",NA,NA,NA,NA,NA,NA,2,2,NA
"SEED;Carbohydrates;Xylose utilization;Xylose ABC transporter, periplasmic xylose-binding protein XylF;",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Cell Division and Cell Cycle;Bacterial Cytoskeleton;Cell division protein FtsW;",NA,NA,NA,NA,NA,NA,1,2,NA
"SEED;Cell Division and Cell Cycle;Macromolecular synthesis operon;Carbamoyl-phosphate synthase large chain (EC 6.3.5.5);",NA,NA,NA,NA,NA,NA,1,2,2
"SEED;Cell Wall and Capsule;Capsular heptose biosynthesis;dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13);",NA,NA,NA,NA,NA,NA,1,1,1
"SEED;Cell Wall and Capsule;dTDP-rhamnose synthesis;dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13);",NA,NA,NA,NA,NA,NA,1,1,1
"SEED;Cell Wall and Capsule;KDO2-Lipid A biosynthesis;Arabinose 5-phosphate isomerase (EC 5.3.1.13);",NA,NA,NA,NA,NA,NA,2,NA,1
"SEED;Cell Wall and Capsule;linker unit-arabinogalactan synthesis;dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13);",NA,NA,NA,NA,NA,NA,1,1,1
"SEED;Cell Wall and Capsule;Lipid A biosynthesis in plants;Arabinose 5-phosphate isomerase (EC 5.3.1.13);",NA,NA,NA,NA,NA,NA,2,NA,1
"SEED;Cell Wall and Capsule;Lipid A-Ara4N pathway ( Polymyxin resistance );UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cell Wall and Capsule;LOS core oligosaccharide biosynthesis;D-glycero-beta-D-manno-heptose 7-phosphate kinase;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cell Wall and Capsule;Murein Hydrolases;Membrane-bound lytic murein transglycosylase B precursor (EC 3.2.1.-);",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;Membrane-bound lytic murein transglycosylase B precursor (EC 3.2.1.-);",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;Murein-DD-endopeptidase (EC 3.4.99.-);",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Cell Wall and Capsule;Rhamnose containing glycans;dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13);",NA,NA,NA,NA,NA,NA,1,1,1
"SEED;Cell Wall and Capsule;Sialic Acid Metabolism;TRAP-type transport system, periplasmic component, predicted N-acetylneuraminate-binding protein;",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Cell Wall and Capsule;UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis;Glucosamine-6-phosphate deaminase [isomerizing], alternative (EC 3.5.99.6);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;B12 Biosynthesis (Tavares copy1);Cobalt-precorrin-8x methylmutase (EC 5.4.1.2);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;B12 Biosynthesis (Tavares copy1);Putative 2Fe-2S ferredoxin CbiW involved in B12 biosynthesis;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;B12 Cobalamin HMP;Cobalt-precorrin-8x methylmutase (EC 5.4.1.2);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;BEY LIP;Glycine cleavage system H protein;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin biosynthesis in plants;8-amino-7-oxononanoate synthase (EC 2.3.1.47);",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin biosynthesis;8-amino-7-oxononanoate synthase (EC 2.3.1.47);",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin biosynthesis;Substrate-specific component BioY of biotin ECF transporter;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin HMP;8-amino-7-oxononanoate synthase (EC 2.3.1.47);",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin HMP;Substrate-specific component BioY of biotin ECF transporter;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin synthesis & utilization;8-amino-7-oxononanoate synthase (EC 2.3.1.47);",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin synthesis & utilization;Substrate-specific component BioY of biotin ECF transporter;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;CLO thiaminPP biosynthesis;Rhodanese-like domain required for thiamine synthesis;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;CLO thiaminPP biosynthesis;Thiamin ABC transporter, transmembrane component;",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;CoA Pantothenate HMP;2-dehydropantoate 2-reductase (EC 1.1.1.169);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;CoA Pantothenate HMP;Pantoate--beta-alanine ligase (EC 6.3.2.1);",NA,NA,NA,NA,NA,NA,1,2,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;coA-FolK;2-dehydropantoate 2-reductase (EC 1.1.1.169);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;coA-FolK;Pantoate--beta-alanine ligase (EC 6.3.2.1);",NA,NA,NA,NA,NA,NA,1,2,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Cobalamin Biosynthesis;Cobalt-precorrin-8x methylmutase (EC 5.4.1.2);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Cobalamin synthesis;Cobalt-precorrin-8x methylmutase (EC 5.4.1.2);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Coenzyme A Biosynthesis;2-dehydropantoate 2-reductase (EC 1.1.1.169);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Coenzyme A Biosynthesis;Pantoate--beta-alanine ligase (EC 6.3.2.1);",NA,NA,NA,NA,NA,NA,1,2,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Coenzyme B12 biosynthesis;Cobalt-precorrin-8x methylmutase (EC 5.4.1.2);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Coenzyme B12 biosynthesis;Putative 2Fe-2S ferredoxin CbiW involved in B12 biosynthesis;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Core tetrapyrrole biosynthesis in plants;Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;dcernst CoA Salvage;2-dehydropantoate 2-reductase (EC 1.1.1.169);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;dcernst CoA Salvage;Pantoate--beta-alanine ligase (EC 6.3.2.1);",NA,NA,NA,NA,NA,NA,1,2,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;dcernst CoA Salvage2;2-dehydropantoate 2-reductase (EC 1.1.1.169);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;dcernst CoA Salvage2;Pantoate--beta-alanine ligase (EC 6.3.2.1);",NA,NA,NA,NA,NA,NA,1,2,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Experimental tye;Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Fe-S cluster assembly;Chaperone protein HscA;",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Fe-S cluster assembly;CsdL (EC-YgdL) protein of the HesA/MoeB/ThiF family, part of the CsdA-E-L sulfur transfer pathway;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Fe-S cluster assembly;Rhodanese-like domain required for thiamine synthesis;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Heme Biosynthesis: protoporphyrin- and coproporphyrin-dependent pathways;Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Molybdenum cofactor biosynthesis ADH;Molybdate-binding domain of ModE;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Molybdenum cofactor biosynthesis ADH;Molybdopterin biosynthesis protein MoeB;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Molybdenum cofactor biosynthesis;Molybdate-binding domain of ModE;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Molybdenum cofactor biosynthesis;Molybdopterin biosynthesis protein MoeB;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP cofactor biosynthesis global;Niacin transporter NiaP;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP cofactor biosynthesis global;Nicotinamide phosphoribosyltransferase (EC 2.4.2.12);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD Niacin HMP;Niacin transporter NiaP;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD Niacin HMP;Nicotinamide phosphoribosyltransferase (EC 2.4.2.12);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD regulation;Niacin transporter NiaP;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD regulation;Nicotinamide phosphoribosyltransferase (EC 2.4.2.12);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NADH-dependent reduced ferredoxin:NADDP+ oxidoreductase;3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157);",NA,NA,NA,NA,NA,NA,1,1,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Niacin, NAD and NADP biosynthesis in plants;Niacin transporter NiaP;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pantothenate and CoA biosynthesis in plants;2-dehydropantoate 2-reductase (EC 1.1.1.169);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pantothenate and CoA biosynthesis in plants;Pantoate--beta-alanine ligase (EC 6.3.2.1);",NA,NA,NA,NA,NA,NA,1,2,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Queuosine HMP;S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-);",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Queuosine HMP;tRNA-guanine transglycosylase (EC 2.4.2.29);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone disambuiguation;3-polyprenyl-4-hydroxybenzoate carboxy-lyase UbiX (EC 4.1.1.-);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinones biosynthesis HGM;2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (EC 1.14.13.-);",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinones biosynthesis HGM;3-polyprenyl-4-hydroxybenzoate carboxy-lyase UbiX (EC 4.1.1.-);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN and FAD metabolism Extended;tRNA pseudouridine synthase B (EC 4.2.1.70);",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Riboflavin;tRNA pseudouridine synthase B (EC 4.2.1.70);",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Rhodanese-like domain required for thiamine synthesis;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Thiamin ABC transporter, transmembrane component;",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;Rhodanese-like domain required for thiamine synthesis;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;Thiamin ABC transporter, transmembrane component;",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;Rhodanese-like domain required for thiamine synthesis;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;Thiamin ABC transporter, transmembrane component;",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamine-biosynthesis;Acetolactate synthase small subunit (EC 2.2.1.6);",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Ubiquinone biosynthesis -- gjo;2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (EC 1.14.13.-);",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Ubiquinone biosynthesis -- gjo;3-polyprenyl-4-hydroxybenzoate carboxy-lyase UbiX (EC 4.1.1.-);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Ubiquinone biosynthesis in plants;2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (EC 1.14.13.-);",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Ubiquinone Biosynthesis;2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (EC 1.14.13.-);",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Ubiquinone Biosynthesis;3-polyprenyl-4-hydroxybenzoate carboxy-lyase UbiX (EC 4.1.1.-);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Folate-dependent protein for Fe/S cluster synthesis/repair in oxidative stress;",NA,NA,NA,NA,NA,NA,1,NA,NA
